,PersonId,MemberName,MemberLastName_x,MemberFirstName_x,MemberFullDisplayName_x,MemberSortName_x,MemberTitle_x,PartyName_x,PartyOrganisationId_x,ConstituencyName_x,ConstituencyId_x,MemberImgUrl_x,MemberPrefix_x,AffiliationId_x,MemberName_x,MemberLastName_y,MemberFirstName_y,MemberFullDisplayName_y,MemberSortName_y,MemberTitle_y,PartyName_y,PartyOrganisationId_y,ConstituencyName_y,ConstituencyId_y,MemberImgUrl_y,MemberPrefix_y,AddressId,MemberName_y,AddressType,RoomNumber,Address1,Townland,Ward,TownCity,Postcode,EmaiAddress,Latitude,Longitude,locTypeId,TelephoneNumber,Address3,Address2,AffiliationId_y,MemberFullDisplayName,RoleType,Role,OrganisationId,Organisation,AffiliationStart,AffiliationTitle
1722,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,19208,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1360,All Party Group on Ageing and Older People,2022-06-27T00:00:00+00:00,Assembly Party Group Member
1723,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,19272,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1719,All Party Group on Terminal Illness,2022-06-24T00:00:00+00:00,Assembly Party Group Member
1724,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,19167,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,273,All Party Group on Cancer,2022-06-15T00:00:00+00:00,Assembly Party Group Member
1725,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,19084,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1895,All Party Group on Homelessness,2022-06-07T00:00:00+00:00,Assembly Party Group Member
1726,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,19003,Mr Gary Middleton,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
1727,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,18744,Mr Gary Middleton,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T17:59:00+00:00,MLA - Foyle
1728,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2988,Mr Gary Middleton,NIA Constituency Address,,23 GLENDERMOTT ROAD,CLOONEY,,LONDONDERRY,BT47 6BG,gary.middleton@mla.niassembly.gov.uk,54.9952998138630000,-7.3077686850990000,2,02871346271,WATERSIDE,,18745,Mr Gary Middleton,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T17:59:00+00:00,Party Member
1729,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19703,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1742,All Party Group on Further and Higher Education,2023-07-06T00:00:00+00:00,Assembly Party Group Member
1730,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19649,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1554,All Party Group on Domestic and Sexual Violence,2023-06-13T00:00:00+00:00,Assembly Party Group Member
1731,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19424,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1089,All Party Group on Fairtrade,2022-07-01T00:00:00+00:00,Assembly Party Group Member
1732,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19208,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1360,All Party Group on Ageing and Older People,2022-06-27T00:00:00+00:00,Assembly Party Group Member
1733,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19272,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1719,All Party Group on Terminal Illness,2022-06-24T00:00:00+00:00,Assembly Party Group Member
1734,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19167,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,273,All Party Group on Cancer,2022-06-15T00:00:00+00:00,Assembly Party Group Member
1735,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19084,Mr Gary Middleton,All Party Group Role,Assembly Party Group Member,1895,All Party Group on Homelessness,2022-06-07T00:00:00+00:00,Assembly Party Group Member
1736,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19003,Mr Gary Middleton,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
1737,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18744,Mr Gary Middleton,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T17:59:00+00:00,MLA - Foyle
1738,5043,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,18744,"Middleton, Gary",Middleton,Gary,Mr Gary Middleton,MiddletonGary,MLA - Foyle,Democratic Unionist Party,20,Foyle,5,http://aims.niassembly.gov.uk/images/mla/5043_s.jpg,Mr,2905,Mr Gary Middleton,NIA Office Address,Room 359A,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,gary.middleton@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18745,Mr Gary Middleton,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T17:59:00+00:00,Party Member
1739,3083,"Milne, Ian",Milne,Ian,Mr I Milne,MilneIan,MLA - Mid Ulster,Sinn Féin,24,Mid Ulster,7,http://aims.niassembly.gov.uk/images/mla/3083_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,77,"Molloy, Francie",Molloy,Francie,Mr F Molloy,MolloyFrancie,MLA - Mid Ulster,Sinn Féin,24,Mid Ulster,7,http://aims.niassembly.gov.uk/images/mla/77_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,78,"Morrice, Jane",Morrice,Jane,Ms Jane Morrice,MorriceJane,MLA - North Down,Northern Ireland Women's Coalition,28,North Down,11,http://aims.niassembly.gov.uk/images/mla/78_s.jpg,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,79,"Morrow of Clogher Valley, Lord",Morrow of Clogher Valley,Maurice,Lord Morrow,Morrow of Clogher ValleyMaurice,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/79_s.jpg,Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,79,"Morrow, Maurice",Morrow,Maurice,Mr M Morrow,MorrowMaurice,MLA - Fermanagh and South Tyrone,Democratic Unionist Party,20,Fermanagh and South Tyrone,4,http://aims.niassembly.gov.uk/images/mla/79_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,143,"Moutray, Stephen",Moutray,Stephen,Mr S Moutray,MoutrayStephen,MLA - Upper Bann,Democratic Unionist Party,20,Upper Bann,16,http://aims.niassembly.gov.uk/images/mla/143_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19682,Mr Andrew Muir,All Party Group Role,Assembly Party Group Member,1894,All Party Group on Arts,2023-06-27T00:00:00+00:00,Assembly Party Group Member
1746,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19422,Mr Andrew Muir,All Party Group Role,Assembly Party Group Secretary,1089,All Party Group on Fairtrade,2023-06-19T00:00:00+00:00,Assembly Party Group Secretary
1747,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19376,Mr Andrew Muir,All Party Group Role,Assembly Party Group Member,1781,All Party Group on Micro and Small Business,2022-07-01T00:00:00+00:00,Assembly Party Group Member
1748,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19329,Mr Andrew Muir,All Party Group Role,Assembly Party Group Treasurer,1801,All Party Group on Press Freedom and Media Sustainability,2022-06-30T00:00:00+00:00,Assembly Party Group Treasurer
1749,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19497,Mr Andrew Muir,All Party Group Role,Assembly Party Group Chairperson,898,All Party Group on Cycling,2022-06-29T00:00:00+00:00,Assembly Party Group Chairperson
1750,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19243,Mr Andrew Muir,All Party Group Role,Assembly Party Group Treasurer,278,All Party Group on Visual Impairment,2022-06-28T00:00:00+00:00,Assembly Party Group Treasurer
1751,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19254,Mr Andrew Muir,All Party Group Role,Assembly Party Group Member,1631,All Party Group on Climate Action,2022-06-22T00:00:00+00:00,Assembly Party Group Member
1752,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19173,Mr Andrew Muir,All Party Group Role,Assembly Party Group Treasurer,1465,All party group on Sports and Physical Recreation,2022-06-20T00:00:00+00:00,Assembly Party Group Treasurer
1753,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18984,Mr Andrew Muir,Political Designation Role,Other,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Other
1754,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18860,Mr Andrew Muir,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T16:20:00+00:00,MLA - North Down
1755,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2906,Mr Andrew Muir,NIA Office Address,Room 45,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,andrew.muir@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18861,Mr Andrew Muir,Political Party Role,Party Member,19,Alliance Party,2022-05-05T16:20:00+00:00,Party Member
1756,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2927,Mr Andrew Muir,NIA Constituency Address,,33 Church Road,Holywood,,Holywood,BT18 9BU,andrew.muir@co.niassembly.gov.uk,54.6413538242820000,-5.8332575412260000,2,02895442944,,,19682,Mr Andrew Muir,All Party Group Role,Assembly Party Group Member,1894,All Party Group on Arts,2023-06-27T00:00:00+00:00,Assembly Party Group Member
1757,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2927,Mr Andrew Muir,NIA Constituency Address,,33 Church Road,Holywood,,Holywood,BT18 9BU,andrew.muir@co.niassembly.gov.uk,54.6413538242820000,-5.8332575412260000,2,02895442944,,,19422,Mr Andrew Muir,All Party Group Role,Assembly Party Group Secretary,1089,All Party Group on Fairtrade,2023-06-19T00:00:00+00:00,Assembly Party Group Secretary
1758,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2927,Mr Andrew Muir,NIA Constituency Address,,33 Church Road,Holywood,,Holywood,BT18 9BU,andrew.muir@co.niassembly.gov.uk,54.6413538242820000,-5.8332575412260000,2,02895442944,,,19376,Mr Andrew Muir,All Party Group Role,Assembly Party Group Member,1781,All Party Group on Micro and Small Business,2022-07-01T00:00:00+00:00,Assembly Party Group Member
1759,6173,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,18860,"Muir, Andrew",Muir,Andrew,Mr Andrew Muir,MuirAndrew,MLA - North Down,Alliance Party,19,North Down,11,http://aims.niassembly.gov.uk/images/mla/6173_s.jpg,Mr,2927,Mr Andrew Muir,NIA Constituency Address,,33 Church Road,Holywood,,Holywood,BT18 9BU,andrew.muir@co.niassembly.gov.uk,54.6413538242820000,-5.8332575412260000,2,02895442944,,,19329,Mr Andrew Muir,All Party Group Role,Assembly Party Group Treasurer,1801,All Party Group on Press Freedom and Media Sustainability,2022-06-30T00:00:00+00:00,Assembly Party Group Treasurer
